N,kappa,eps_F,trial,lambda,J,K,err
16,100,0.001,21,8.150567367917844,6436,8002,0.00017317961628424863
16,100,0.001,22,7.363480941106166,5779,7182,0.00017298431914014549
16,100,0.001,23,6.927129778133948,5417,6730,0.00017320134371262306
16,100,0.001,24,8.847712271744372,7021,8731,0.00017383626883797092
16,100,0.001,25,6.621873012130463,5164,6415,0.00017352134586173416
16,100,0.001,26,9.326008672046138,7423,9234,0.00017448042632140816
16,100,0.001,27,7.283800666038161,5713,7099,0.0001730047908868315
16,100,0.001,28,6.692634539690534,5223,6488,0.000173433700814675
16,100,0.001,29,7.278012185776105,5708,7093,0.00017300641294147156
16,100,0.001,30,7.964985093171481,6281,7808,0.00017307458285481663
16,100,0.001,31,7.8551107743775415,6189,7693,0.0001730288161482909
16,100,0.001,32,8.956027968816898,7112,8845,0.00017396944540084107
16,100,0.001,33,8.800570264947225,6981,8682,0.0001737793027486399
16,100,0.001,34,8.887297418745218,7054,8773,0.0001738832239078121
16,100,0.001,35,7.045632004889875,5515,6853,0.00017311660011991734
16,100,0.001,36,7.170689344766748,5619,6982,0.00017304790504634027
16,100,0.001,37,7.852465063396331,6187,7691,0.00017302864475748003
16,100,0.001,38,5.695871509217685,4403,5464,0.00017554257024295317
16,100,0.001,39,7.792763850178747,6137,7628,0.00017300791768095646
16,100,0.001,40,7.690689582099838,6052,7522,0.00017298278530292034
16,100,0.001,41,7.194507780180673,5639,7007,0.00017303745818051048
16,100,0.001,42,6.411667792099377,4991,6198,0.00017383309127149871
16,100,0.001,43,7.098896554401215,5559,6908,0.0001730843401736949
16,100,0.001,44,6.134655884057766,4763,5914,0.0001743686977723073
16,100,0.001,45,7.504419338235572,5896,7328,0.00017296895615326888
16,100,0.001,46,7.062450956336683,5529,6870,0.00017310546324634428
16,100,0.001,47,7.71644077976643,6073,7549,0.00017298870027312275
16,100,0.001,48,7.982509148598608,6295,7826,0.00017308275662676693
16,100,0.001,49,7.206744565868447,5649,7020,0.0001730326096082673
16,100,0.001,50,6.55555078549103,5109,6347,0.00017361097322603805
16,100,0.001,51,7.672550923874195,6036,7503,0.00017298011406899417
16,100,0.001,52,8.601286413869527,6814,8473,0.00017355923316485363
16,100,0.001,53,7.213282596777963,5654,7026,0.00017302922263795272
16,100,0.001,54,7.249787555545419,5685,7064,0.00017301588909649732
16,100,0.001,55,5.981356849903601,4637,5757,0.00017473082315563982
16,100,0.001,56,7.815033266983349,6155,7652,0.00017301456534968575
16,100,0.001,57,5.732819593635629,4433,5502,0.0001754273770840701
16,100,0.001,58,8.862690098227915,7033,8747,0.00017385264432112372
16,100,0.001,59,6.587252699493407,5136,6379,0.00017356743208928608
16,100,0.001,60,9.213462352445912,7329,9116,0.00017431683027602191
16,100,0.001,61,7.066060472641389,5532,6874,0.00017310305131164712
16,100,0.001,62,6.108746721555017,4741,5887,0.00017442662264366198
16,100,0.001,63,8.114647253493509,6406,7964,0.00017315749532562943
16,100,0.001,64,6.645405739255224,5184,6439,0.00017349117262552727
16,100,0.001,65,8.2614256324017,6529,8117,0.00017325709762097718
16,100,0.001,66,7.126398996672089,5582,6936,0.00017306996084298396
16,100,0.001,67,7.8334661205124565,6171,7671,0.0001730213447337529
16,100,0.001,68,7.112942839537949,5571,6922,0.0001730764879862335
16,100,0.001,69,7.550626240340598,5935,7376,0.00017296768976742276
16,100,0.001,70,7.105372303525849,5565,6915,0.00017308112876451734
16,100,0.001,71,7.200937758977932,5644,7014,0.00017303434910522197
16,100,0.001,72,7.4808593582470655,5877,7304,0.0001729691538132469
16,100,0.001,73,7.642279258284977,6011,7472,0.00017297584470442128
16,100,0.001,74,7.77257132293347,6120,7607,0.00017300195293535765
16,100,0.001,75,6.845126673227947,5349,6645,0.00017327306188649354
16,100,0.001,76,5.76106826851726,4456,5531,0.0001753405505356745
16,100,0.001,77,6.979843434330812,5460,6785,0.0001731613158318414
16,100,0.001,78,7.971499728400502,6286,7815,0.00017307752028837485
16,100,0.001,79,7.854516130454595,6188,7693,0.00017302881522052695
16,100,0.001,80,6.14842766666003,4774,5928,0.0001743384583275478
16,100,0.001,81,7.455922526287021,5856,7278,0.0001729714393523365
16,100,0.001,82,7.705657174751454,6064,7538,0.00017298665103350006
16,100,0.001,83,8.03713369409395,6341,7883,0.00017311285644125633
16,100,0.001,84,6.934419493689342,5423,6738,0.00017319554685917755
16,100,0.001,85,6.456265074200338,5027,6244,0.00017376032340790076
16,100,0.001,86,7.521666263110974,5911,7346,0.00017296786921401963
16,100,0.001,87,7.751538918574061,6102,7585,0.00017299734276625316
16,100,0.001,88,6.928720387078147,5418,6732,0.00017319993538811128
16,100,0.001,89,7.372198989919507,5786,7191,0.00017298275870381445
16,100,0.001,90,8.821232183999678,6998,8704,0.00017380393766039593
16,100,0.001,91,7.926260261630278,6248,7767,0.00017305774816468185
16,100,0.001,92,7.908532739581232,6233,7749,0.00017305015396691726
16,100,0.001,93,7.709205192040669,6067,7541,0.00017298746956174335
16,100,0.001,94,6.587846231723318,5136,6380,0.0001735666230584272
16,100,0.001,95,8.605701349098522,6817,8478,0.00017356569705525443
16,100,0.001,96,6.063700298625711,4704,5841,0.00017453026715990262
16,100,0.001,97,7.001444658185681,5478,6807,0.00017314573418063467
16,100,0.001,98,8.664475710353368,6867,8539,0.00017362609752838957
16,100,0.001,99,6.810878933796821,5321,6610,0.00017330613665597584
16,100,0.0001,0,7.648988600060627,6919,8601,1.8947100270001754e-05
16,100,0.0001,1,7.011272249175113,6314,7846,1.922219404936827e-05
16,100,0.0001,2,6.717703261261208,6036,7500,1.9353728393142882e-05
16,100,0.0001,3,7.158984352321006,6454,8021,1.9156967462346178e-05
16,100,0.0001,4,8.22126079616724,7464,9282,1.871664752246462e-05
16,100,0.0001,5,8.114457804271318,7362,9155,1.8757919880464532e-05
16,100,0.0001,6,8.57129291370477,7799,9699,1.858478464033459e-05
16,100,0.0001,7,7.886949572762982,7145,8884,1.884949830636528e-05
16,100,0.0001,8,8.197419848943934,7441,9254,1.872456402081819e-05
16,100,0.0001,9,6.4860878868960175,5817,7227,1.9459746981116926e-05
16,100,0.0001,10,7.001859299245374,6305,7835,1.922682299068466e-05
16,100,0.0001,11,7.280956655578548,6569,8165,1.910292639781646e-05
16,100,0.0001,12,5.6631125119879115,5044,6263,1.9836626355155674e-05
16,100,0.0001,13,8.586313821162133,7813,9717,1.8579351704042276e-05
16,100,0.0001,14,8.341858337059513,7579,9426,1.867042754212373e-05
16,100,0.0001,15,7.187738484367781,6481,8055,1.9143600581779393e-05
16,100,0.0001,16,7.144149987772966,6439,8003,1.9163261481610845e-05
16,100,0.0001,17,8.264549004215503,7505,9334,1.8699762260886273e-05
16,100,0.0001,18,7.230873448054923,6522,8106,1.9125273667061262e-05
16,100,0.0001,19,8.12302884623454,7370,9165,1.875495091428855e-05
16,100,0.0001,20,8.106615327514152,7355,9145,1.8760634203434608e-05
16,100,0.0001,21,6.8168418181803885,6130,7617,1.9309284720221843e-05
16,100,0.0001,22,7.13759542385608,6433,7996,1.9165960472232963e-05
16,100,0.0001,23,8.833063335163747,8049,10012,1.8491798362739284e-05
16,100,0.0001,24,6.43493065244074,5769,7167,1.9482687268723717e-05
16,100,0.0001,25,7.046017575812412,6347,7887,1.920659328282004e-05
16,100,0.0001,26,7.8104912102913175,7072,8793,1.8880296889235027e-05
16,100,0.0001,27,8.31190435929818,7551,9390,1.8681594005156694e-05
16,100,0.0001,28,8.324943731717285,7563,9406,1.8677971618348763e-05
16,100,0.0001,29,7.920382655508519,7177,8924,1.8835535723667188e-05
16,100,0.0001,30,6.948354726283307,6254,7772,1.9249697459487996e-05
16,100,0.0001,31,7.264988803618493,6554,8146,1.9109939949926974e-05
16,100,0.0001,32,7.258264685182265,6548,8138,1.911278217957717e-05
16,100,0.0001,33,7.601663642572493,6874,8545,1.8966623067015548e-05
16,100,0.0001,34,7.018285259214034,6320,7855,1.9218961091825815e-05
16,100,0.0001,35,7.658211631318112,6928,8612,1.8942732688144886e-05
16,100,0.0001,36,7.424423519593443,6705,8335,1.9042266043540478e-05
16,100,0.0001,37,7.294965903577266,6582,8182,1.9097341551124416e-05
16,100,0.0001,38,9.186354273182253,8388,10435,1.8370446176925703e-05
16,100,0.0001,39,7.14769506488304,6443,8008,1.9161215711343588e-05
16,100,0.0001,40,7.197432510669123,6490,8066,1.9140204626438454e-05
16,100,0.0001,41,7.570035651815613,6844,8508,1.8979706106320877e-05
16,100,0.0001,42,6.884476843152646,6194,7697,1.9278710064900237e-05
16,100,0.0001,43,7.702489420659787,6970,8665,1.892500010207066e-05
16,100,0.0001,44,8.329652920525461,7568,9411,1.8674327093163923e-05
16,100,0.0001,45,7.082412527337597,6381,7930,1.9189891970445207e-05
16,100,0.0001,46,7.831494229783653,7092,8818,1.887062921166706e-05
16,100,0.0001,47,7.58777172011262,6861,8529,1.897182107237844e-05
16,100,0.0001,48,6.762301874320922,6078,7553,1.9333388839535378e-05
16,100,0.0001,49,6.576826538980928,5903,7334,1.941769331871966e-05
16,100,0.0001,50,8.617003826906481,7842,9754,1.8567849804327687e-05
16,100,0.0001,51,7.583220455169236,6856,8523,1.8974170348982514e-05
16,100,0.0001,52,5.97132075033768,5333,6623,1.9696524476269146e-05
16,100,0.0001,53,6.343775252911934,5683,7060,1.9524605935577177e-05
16,100,0.0001,54,7.148148427978381,6443,8008,1.9160997665675435e-05
16,100,0.0001,55,7.239870205414151,6530,8117,1.9121200070760013e-05
16,100,0.0001,56,7.4021767733333705,6684,8309,1.90515020778449e-05
16,100,0.0001,57,8.336032909049377,7574,9419,1.867265187388103e-05
16,100,0.0001,58,8.470343454175179,7702,9579,1.8621351366484146e-05
16,100,0.0001,59,7.681154818934981,6949,8640,1.893400307649739e-05
16,100,0.0001,60,7.8457300734862345,7106,8835,1.886524808330532e-05
16,100,0.0001,61,8.849227046110567,8065,10032,1.848517307679221e-05
16,100,0.0001,62,7.306514406821622,6593,8195,1.9092044921078186e-05
16,100,0.0001,63,6.705854838281502,6025,7486,1.9358916401559813e-05
16,100,0.0001,64,7.49986539958501,6777,8425,1.9009880470515494e-05
16,100,0.0001,65,8.687520448422278,7910,9838,1.8541249566589038e-05
16,100,0.0001,66,8.149983046154643,7396,9197,1.8743602089505643e-05
16,100,0.0001,67,7.05814407793658,6358,7902,1.920083288002221e-05
16,100,0.0001,68,6.349539033481271,5689,7067,1.9522422469413704e-05
16,100,0.0001,69,6.660792761600655,5982,7433,1.9379663480538097e-05
16,100,0.0001,70,7.905621310924621,7163,8906,1.884100203467774e-05
16,100,0.0001,71,7.382478113614734,6666,8285,1.906035839249256e-05
16,100,0.0001,72,7.895641265185278,7154,8894,1.8845100991730932e-05
16,100,0.0001,73,7.678222419292936,6947,8636,1.8933840963267915e-05
16,100,0.0001,74,7.5232874237818566,6799,8452,1.9000361801872463e-05
16,100,0.0001,75,7.815736466125365,7077,8799,1.8878685311266907e-05
16,100,0.0001,76,6.801313367675778,6115,7599,1.9315640517949295e-05
16,100,0.0001,77,6.714897339820455,6033,7497,1.9355079535363176e-05
16,100,0.0001,78,7.317265712145774,6604,8208,1.9088019705223934e-05
16,100,0.0001,79,6.9757965878459665,6280,7804,1.9236924564068907e-05
16,100,0.0001,80,8.563683143544846,7791,9690,1.8587471813260428e-05
16,100,0.0001,81,6.901959076470035,6210,7717,1.9271692270555858e-05
16,100,0.0001,82,7.491759766851976,6769,8415,1.9012662909557556e-05
16,100,0.0001,83,7.659041682593802,6928,8613,1.8942351958309454e-05
16,100,0.0001,84,7.6113585801611015,6883,8557,1.8963429754042697e-05
16,100,0.0001,85,7.152677995371096,6448,8013,1.9159983275500495e-05
16,100,0.0001,86,7.643317531843709,6913,8595,1.89485407744363e-05
16,100,0.0001,87,7.852299998107615,7112,8843,1.8863358872864052e-05
16,100,0.0001,88,6.967740282506996,6272,7795,1.924066547273181e-05
16,100,0.0001,89,8.096835518081019,7345,9134,1.8764632206603337e-05
16,100,0.0001,90,8.716134156802717,7937,9872,1.853182219653614e-05
16,100,0.0001,91,9.141920081855211,8346,10382,1.8385585773653227e-05
16,100,0.0001,92,5.169180965528033,4583,5687,2.005287700679632e-05
16,100,0.0001,93,7.034844595108149,6336,7874,1.921136153384292e-05
16,100,0.0001,94,8.311427136864056,7550,9389,1.8681564332773135e-05
16,100,0.0001,95,7.377253330073989,6661,8279,1.906220461838667e-05
16,100,0.0001,96,7.7592263762774705,7024,8732,1.8901793420244585e-05
16,100,0.0001,97,8.01968265006763,7272,9042,1.8795831236909276e-05
16,100,0.0001,98,8.734212512694917,7955,9894,1.8525583762810735e-05
16,100,0.0001,99,7.184237865188546,6477,8051,1.9144902316596815e-05
16,1000,0.01,0,8.027490811087203,63038,78646,0.0017312493081800555
16,1000,0.01,1,7.740263355669635,60640,75653,0.0017300791204088847
16,1000,0.01,2,7.021120111312053,54659,68189,0.0017316517597551805
16,1000,0.01,3,7.978677801183178,62630,78137,0.001730963259796626
16,1000,0.01,4,7.361862502597935,57488,71720,0.0017300772056422556
16,1000,0.01,5,8.671478653751862,68434,85381,0.0017362832039395162
16,1000,0.01,6,7.798069842314868,61122,76255,0.0017302995644016674
16,1000,0.01,7,8.934677083585306,70646,88142,0.001739381539033413
16,1000,0.01,8,8.310235098451226,65404,81599,0.0017329841986597426
16,1000,0.01,9,6.246245274760946,48258,60199,0.0017419646539455597
16,1000,0.01,10,8.310084524320024,65402,81597,0.0017330570176181737
16,1000,0.01,11,8.696573049216589,68644,85644,0.0017366826698737958
16,1000,0.01,12,5.952078604761477,45840,57182,0.0017488016143749367
16,1000,0.01,13,7.643629017944958,59834,74647,0.001729966474161372
16,1000,0.01,14,8.165238708322278,64190,80084,0.0017321103478385549
16,1000,0.01,15,7.42502503898982,58014,72375,0.001730048976598611
16,1000,0.01,16,6.156442688632566,47519,59277,0.0017439128524555133
16,1000,0.01,17,7.2327026496763445,56415,70380,0.001730545542549277
16,1000,0.01,18,7.728221758109475,60539,75527,0.0017302142674831523
16,1000,0.01,19,7.758955088001171,60795,75847,0.0017302160254124494
16,1000,0.01,20,7.24701426454514,56534,70529,0.0017305068221924644
16,1000,0.01,21,6.369011053041462,49269,61461,0.0017396357172587758
16,1000,0.01,22,7.683564782359024,60167,75063,0.0017300688689640986
16,1000,0.01,23,6.566270256419415,50896,63492,0.0017364771293213008
16,1000,0.01,24,6.173519133451757,47659,59452,0.001743525469180721
16,1000,0.01,25,6.479126981471465,50177,62594,0.0017377341059503833
16,1000,0.01,26,8.187843573672488,64379,80320,0.0017321927611976336
16,1000,0.01,27,6.91922831652758,53815,67135,0.0017324370705198153
16,1000,0.01,28,8.69194946603859,68606,85595,0.0017365504419235315
16,1000,0.01,29,7.810097684782486,61222,76380,0.0017303091187564144
16,1000,0.01,30,6.803052373161086,52853,65935,0.001733502810063797
16,1000,0.01,31,8.800620977054987,69519,86735,0.0017379354981721662
16,1000,0.01,32,8.204614130570953,64519,80495,0.0017323521711348562
16,1000,0.01,33,9.211649656415366,72979,91053,0.0017432251272152162
16,1000,0.01,34,7.197673691181315,56124,70017,0.0017306423717920686
16,1000,0.01,35,5.9658696194034935,45953,57323,0.001748455730750261
16,1000,0.01,36,6.434657713706005,49810,62137,0.0017384501249853611
16,1000,0.01,37,7.8482187424749235,61540,76777,0.0017305203968009113
16,1000,0.01,38,6.966007413751706,54202,67619,0.0017321366768924076
16,1000,0.01,39,7.486915585009468,58529,73018,0.0017298676301093809
16,1000,0.01,40,7.81235045270007,61241,76403,0.0017303258456203639
16,1000,0.01,41,7.843359028028555,61500,76726,0.0017305713854138466
16,1000,0.01,42,7.934389940128446,62260,77675,0.0017308243434775747
16,1000,0.01,43,7.248921635412883,56550,70548,0.0017304086633198636
16,1000,0.01,44,6.7793030510163845,52656,65689,0.0017338467350030713
16,1000,0.01,45,6.7387893967436145,52321,65271,0.0017342215176225175
16,1000,0.01,46,6.078348471986106,46877,58476,0.0017456807601443193
16,1000,0.01,47,7.4346244883534895,58093,72475,0.0017299879980451364
16,1000,0.01,48,6.534640299834191,50635,63166,0.0017369303738159908
16,1000,0.01,49,6.7572035326297515,52474,65461,0.0017340593409383787
16,1000,0.01,50,6.763791703206028,52528,65529,0.0017340465571364257
16,1000,0.01,51,7.8169345594521715,61279,76451,0.0017303734054663967
16,1000,0.01,52,8.7898543474831,69428,86622,0.0017377495565613244
16,1000,0.01,53,7.756827662396232,60778,75825,0.001730234787008248
16,1000,0.01,54,5.992806784019582,46174,57599,0.001747707670715331
16,1000,0.01,55,7.42800644380396,58038,72406,0.001730032004267936
16,1000,0.01,56,7.182332799333716,55997,69858,0.0017307284843475143
16,1000,0.01,57,7.5229746188473765,58829,73393,0.0017298218565257233
16,1000,0.01,58,7.941692987992476,62321,77751,0.0017307836100717803
16,1000,0.01,59,7.392141467558,57740,72034,0.0017300715727212933
16,1000,0.01,60,7.99585887444974,62773,78316,0.001731187817910896
16,1000,0.01,61,6.945773181811207,54035,67409,0.0017322566314385251
16,1000,0.01,62,7.795952832857951,61104,76233,0.0017303085923738321
16,1000,0.01,63,7.708454323416838,60374,75322,0.0017300779460592446
16,1000,0.01,64,8.222073916303252,64665,80678,0.001732405995334447
16,1000,0.01,65,7.459122996462005,58297,72730,0.00172986763116056
16,1000,0.01,66,6.500790076547603,50355,62817,0.0017373923486493264
16,1000,0.01,67,7.140972955537041,55653,69430,0.0017309195042122172
16,1000,0.01,68,6.3591880040003215,49188,61360,0.0017398461748323098
16,1000,0.01,69,8.082213466978327,63495,79217,0.001731560671984597
16,1000,0.01,70,6.322700764185773,48887,60985,0.0017405224381526643
16,1000,0.01,71,7.7297583179423395,60552,75543,0.001730198513277466
16,1000,0.01,72,6.547786356653479,50743,63301,0.0017367381757372514
16,1000,0.01,73,7.239816237091048,56474,70454,0.0017304900480564973
16,1000,0.01,74,7.19092954100465,56068,69947,0.0017307405904410317
16,1000,0.01,75,8.198542978166309,64469,80432,0.0017323549122016074
16,1000,0.01,76,8.128064982914065,63879,79696,0.0017317749293395952
16,1000,0.01,77,8.396082128748116,66123,82497,0.0017338371949422384
16,1000,0.01,78,6.953740786278838,54101,67492,0.0017322179383447009
16,1000,0.01,79,5.924589021383383,45614,56900,0.0017495372784716013
16,1000,0.01,80,6.757022015404072,52472,65459,0.0017340674187139376
16,1000,0.01,81,7.802791280665111,61161,76304,0.0017303668789135213
16,1000,0.01,82,7.664432504373477,60007,74864,0.0017299430202045237
16,1000,0.01,83,7.98135010867658,62652,78165,0.00173096856897267
16,1000,0.01,84,7.895913079654964,61938,77274,0.0017306260764861938
16,1000,0.01,85,6.996565864827339,54456,67935,0.0017318984845290846
16,1000,0.01,86,6.702454141422496,52021,64896,0.0017347229912254734
16,1000,0.01,87,8.032840256556558,63083,78702,0.001731247453599098
16,1000,0.01,88,8.032587978250852,63080,78699,0.0017311448030665586
16,1000,0.01,89,5.737649721381752,44082,54988,0.00175501010312683
16,1000,0.01,90,5.98786521399561,46134,57548,0.0017479083524584325
16,1000,0.01,91,6.541871061579102,50694,63241,0.0017368461810208613
16,1000,0.01,92,7.561351869044268,59148,73792,0.0017299276054374268
16,1000,0.01,93,8.503037024817429,67020,83616,0.0017347108943043014
16,1000,0.01,94,8.133761328187214,63926,79755,0.0017318391458408496
16,1000,0.01,95,6.529949417664895,50596,63118,0.001736983146337251
16,1000,0.01,96,5.144665062576358,39243,48949,0.0017779686364832047
16,1000,0.01,97,6.848285095305698,53227,66402,0.0017331067708442245
16,1000,0.01,98,8.45591328346947,66625,83123,0.001734319281262628
16,1000,0.01,99,6.822703178443289,53016,66138,0.001733406879200219
16,1000,0.001,0,7.858361034175215,70858,88404,0.00018876868730262483
16,1000,0.001,1,7.496232257636172,67414,84105,0.00019029935266372575
16,1000,0.001,2,6.454633493167764,57559,71805,0.00019498655855922892
16,1000,0.001,3,8.030054018648233,72494,90445,0.0001881001520806826
16,1000,0.001,4,7.6973361187353895,69326,86491,0.00018943916601573028
16,1000,0.001,5,8.126185106387952,73411,91589,0.0001877247534025325
16,1000,0.001,6,7.097841306578923,63635,79389,0.0001919560080126354
16,1000,0.001,7,7.114167699627383,63790,79582,0.00019185857294027405
16,1000,0.001,8,7.027240774960988,62967,78555,0.00019229705136928374
16,1000,0.001,9,8.038388068889468,72573,90544,0.00018803328717031226
16,1000,0.001,10,7.86782568806284,70948,88516,0.0001887217235652501
16,1000,0.001,11,6.855843324320665,61346,76531,0.0001930810807510823
16,1000,0.001,12,7.431989700531661,66804,83344,0.00019059724338191375
16,1000,0.001,13,7.918853921184626,71434,89123,0.00018838844314840068
16,1000,0.001,14,7.900568721862761,71260,88905,0.00018857845664673514
16,1000,0.001,15,6.4736536823562645,57738,72029,0.00019481561441454383
16,1000,0.001,16,6.094118064327705,54167,67572,0.00019664411840359782
16,1000,0.001,17,8.250390688861964,74596,93069,0.00018720017839911695
16,1000,0.001,18,6.750755677325557,60353,75292,0.00019358282482965407
16,1000,0.001,19,6.220206092579804,55352,69051,0.00019600293085999084
16,1000,0.001,20,5.208292875483369,45881,57231,0.0002006080215672897
16,1000,0.001,21,6.430780147818988,57334,71525,0.00019503461248327202
16,1000,0.001,22,6.810416115706603,60916,75995,0.0001932871155210524
16,1000,0.001,23,6.027726684715342,53544,66794,0.00019694904697818447
16,1000,0.001,24,7.890940138898935,71168,88791,0.00018864017023554166
16,1000,0.001,25,8.269470051994924,74778,93296,0.00018707068022202845
16,1000,0.001,26,6.440511245806197,57426,71639,0.00019493090886623472
16,1000,0.001,27,8.298822205863924,75059,93646,0.0001870151486873427
16,1000,0.001,28,6.0809138592637595,54043,67417,0.00019669850029056476
16,1000,0.001,29,6.474277573901206,57744,72036,0.00019482049711518328
16,1000,0.001,30,8.317149808385793,75234,93865,0.00018690355300265675
16,1000,0.001,31,7.805940159145308,70359,87781,0.00018890755327016787
16,1000,0.001,32,6.259680794847206,55724,69515,0.00019581903360445908
16,1000,0.001,33,5.921418304009444,52546,65549,0.00019742584065129352
16,1000,0.001,34,8.885909274516639,80676,100657,0.00018476623059646477
16,1000,0.001,35,7.235536324077945,64940,81017,0.00019135018924514596
16,1000,0.001,36,8.856935308087985,80398,100310,0.00018488538969178554
16,1000,0.001,37,8.004913980423458,72254,90146,0.00018815085922384837
16,1000,0.001,38,6.81226001606082,60934,76017,0.00019330369801877424
16,1000,0.001,39,7.155256381274876,64179,80068,0.00019172931938176308
16,1000,0.001,40,7.1813972490592946,64427,80377,0.00019165551767410662
16,1000,0.001,41,7.578064603261925,68191,85075,0.000189987680140139
16,1000,0.001,42,7.5194847306927715,67635,84381,0.0001901238251730328
16,1000,0.001,43,7.548031193208709,67906,84719,0.0001900280693482392
16,1000,0.001,44,8.26206893740663,74708,93208,0.00018711867042888226
16,1000,0.001,45,6.706282176959038,59933,74768,0.0001937989465112271
16,1000,0.001,46,7.561025769838529,68030,84873,0.00019002831155032654
16,1000,0.001,47,7.072025672309457,63391,79084,0.0001920410718027681
16,1000,0.001,48,7.223654446417121,64827,80877,0.0001914620617203037
16,1000,0.001,49,6.705131822794641,59922,74754,0.0001937511607891857
16,1000,0.001,50,7.585629610968622,68263,85165,0.00018985819567814214
16,1000,0.001,51,8.246383666392381,74558,93021,0.00018718340087200562
16,1000,0.001,52,7.8660796269776725,70932,88495,0.00018868967863462928
16,1000,0.001,53,7.214729407292276,64743,80771,0.00019142451973858698
16,1000,0.001,54,8.043384290863074,72621,90604,0.00018797285642769169
16,1000,0.001,55,8.043992403787886,72627,90611,0.00018791971518205484
16,1000,0.001,56,7.694539103399048,69299,86458,0.0001895009234580207
16,1000,0.001,57,6.777942397498769,60609,75612,0.00019341923416923873
16,1000,0.001,58,7.011801857421908,62821,78372,0.00019231738915378825
16,1000,0.001,59,7.580076438927813,68211,85099,0.00018993947598199888
16,1000,0.001,60,7.505625548416112,67503,84216,0.00019026289815300346
16,1000,0.001,61,7.072362884518226,63394,79088,0.00019216814411057153
16,1000,0.001,62,7.940160685077691,71637,89376,0.00018830684534721409
16,1000,0.001,63,7.776714632249977,70081,87433,0.00018914741784311956
16,1000,0.001,64,7.642857531146662,68807,85844,0.0001896633076118133
16,1000,0.001,65,7.2521727940120515,65098,81214,0.00019129494533125195
16,1000,0.001,66,8.100902952352218,73170,91288,0.00018779939017343782
16,1000,0.001,67,6.895133225842033,61717,76995,0.00019286099958635945
16,1000,0.001,68,6.869647123577713,61476,76694,0.00019305180179472807
16,1000,0.001,69,7.877767540385282,71043,88634,0.00018865399939785733
16,1000,0.001,70,6.686389897017408,59745,74533,0.00019391669162716207
16,1000,0.001,71,7.255365757102859,65128,81252,0.00019128205674221927
16,1000,0.001,72,6.840531306992272,61201,76351,0.00019308276365390535
16,1000,0.001,73,7.469102232276136,67156,83783,0.00019032632781596157
16,1000,0.001,74,7.534133018254005,67774,84554,0.0001901623622415648
16,1000,0.001,75,8.612593058704967,78058,97390,0.00018580365506003335
16,1000,0.001,76,8.425251152166394,76267,95154,0.00018653709985925072
16,1000,0.001,77,6.7554928373876235,60397,75348,0.0001934923286670621
16,1000,0.001,78,7.392036640083013,66425,82870,0.00019066705573230955
16,1000,0.001,79,7.109834401892895,63749,79531,0.0001920099156849172
16,1000,0.001,80,7.7009008814698126,69359,86533,0.00018940336316699308
16,1000,0.001,81,8.020352971443522,72401,90330,0.000188041895700654
16,1000,0.001,82,7.376146787306709,66274,82682,0.00019085439771529116
16,1000,0.001,83,8.384435774008868,75876,94667,0.0001865468341615904
16,1000,0.001,84,8.185999541404477,73981,92302,0.00018739760055627643
16,1000,0.001,85,9.286731969741242,84522,105458,0.0001834452172717606
16,1000,0.001,86,7.061657028287182,63293,78961,0.00019217501724501205
16,1000,0.001,87,8.071910341001882,72893,90943,0.00018789692806995908
16,1000,0.001,88,7.726097500895192,69599,86832,0.00018928600336036273
16,1000,0.001,89,7.199067379158075,64594,80586,0.0001915426793455509
16,1000,0.001,90,8.204187278781998,74155,92518,0.0001873951369752118
16,1000,0.001,91,8.619383899462708,78123,97471,0.0001856787753954182
16,1000,0.001,92,7.5598815902985805,68019,84860,0.00018990984278034954
16,1000,0.001,93,7.59831220390044,68384,85316,0.00018981670300342854
16,1000,0.001,94,8.257062143676826,74660,93148,0.00018712151362912618
16,1000,0.001,95,6.994328710257038,62655,78166,0.0001924174921604937
16,1000,0.001,96,6.556409027352457,58518,73003,0.00019449340250762088
16,1000,0.001,97,7.8926862809561,71185,88812,0.000188580749328305
16,1000,0.001,98,6.2174852811229595,55327,69019,0.00019601891286904983
16,1000,0.001,99,7.785209007476627,70162,87534,0.0001891381306094754
16,1000,0.0001,0,7.258014938783431,73681,91924,2.0152644586424756e-05
16,1000,0.0001,1,7.9615100625349715,81195,101302,2.02210108902658e-05
16,1000,0.0001,2,6.2226435442451224,62687,78203,1.991183360305942e-05
16,1000,0.0001,3,7.447960327431127,75707,94452,2.023972414087947e-05
16,1000,0.0001,4,8.010067529117892,81715,101951,2.0193370726311555e-05
16,1000,0.0001,5,8.129569537227653,82995,103548,2.0077197206009316e-05
16,1000,0.0001,6,6.766408134348937,68451,85397,2.0154784942924587e-05
16,1000,0.0001,7,8.359615333278821,85461,106626,2.017028022823771e-05
16,1000,0.0001,8,8.436206010508055,86283,107652,2.0182652222367397e-05
16,1000,0.0001,9,7.332101083177745,74471,92910,2.0235388298372055e-05
16,1000,0.0001,10,4.887166650912879,48639,60670,1.947672856501471e-05
16,1000,0.0001,11,8.646859304725401,88545,110476,2.0196760315624104e-05
16,1000,0.0001,12,8.05094143974484,82152,102497,2.0161718096174845e-05
16,1000,0.0001,13,7.2599538835093345,73702,91950,2.0143436832990807e-05
16,1000,0.0001,14,5.651216918292113,56656,70676,1.9852231682074918e-05
16,1000,0.0001,15,8.371055124544846,85584,106780,2.019682247305007e-05
