instance,N_S,rmse,lambda,t_max,c_rte,n_max,r_at_tmax,bias_bound,var_prefactor,target_value,N_y,N_z,J,K
2,672,0.8197025620097549,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,923,0.8725473653555442,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,1268,0.8733607354679739,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,1743,0.635597168095103,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,2395,0.5815911378771877,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,3290,0.4848579565697172,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,4520,0.42760095698753153,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,6210,0.33578480712657977,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,8531,0.2934127117460549,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,11721,0.2486373801119489,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,16102,0.20311790140127747,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,22122,0.16458565399747846,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,30391,0.1410932309550408,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,41753,0.11037835667642755,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,57361,0.07942590204095033,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,78804,0.06871972669816827,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,108263,0.07481012009100067,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,148735,0.07229289467040807,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,204335,0.0685580254933685,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,280721,0.05744120686661879,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,385662,0.04205542271097863,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,529831,0.030195017111081378,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,727895,0.027717457198549598,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,1000000,0.027704391545676815,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
3,100,2.4367970488354507,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,137,2.0813768103917476,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,188,1.8566685677549377,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,259,1.528701324133342,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,356,1.3517687603349875,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,489,1.1863179365457448,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,672,0.9349150905876659,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
